Tweet,Username,Date
"#FrontlineTonight | Matapos iendorso ng Iglesia ni Cristo ang BBM-Sara UniTeam, nakuha naman ng Leni-Kiko tandem ang suporta ng mahigit 1,200 pari, layko, at ibang miyembro ng Simbahang Katoliko. #BilangPilipino2022 | via @lailachikadora",News5PH,5/5/2022
JUST IN | Pumirma ng memorandum of agreement ang Commission on Elections kasama ang Integrated Bar of the Philippines (IBP) at Legal Network For Truthful Elections (LENTE). #BilangPilipino2022 | via Greg Gregorio,News5PH,5/5/2022
"JUST IN | Idineklara ni Pangulong Rodrigo Duterte bilang special non-working holiday ang May 9, araw ng eleksyon, sa buong bansa. #BilangPilipino2022 | via Maricel Halili",News5PH,5/5/2022
"#FrontlinePilipinas | Nanawagan si presidential candidate Bongbong Marcos, Jr. sa kanyang mga tagasuporta na bantayan ang kanilang boto at huwag ito hayaang manakaw ulit. #BilangPilipino2022 | via @jcdongon",News5PH,5/4/2022
"Mga kuha sa “Angat Buhay Agusan Del Sur: Liyag para kay Leni” grand rally ni presidential candidate Vice Pres. Leni Robredo sa Datu Lipus Makapandong Cultural Center sa Prosperidad, Agusan del Sur. #BilangPilipino2022📷: VP Leni Media Bureau",News5PH,5/5/2022
"#FrontlinePilipinas | Sinusuyod ngayon ni presidential candidate Vice Pres. Leni Robredo ang Mindanao. Habang ang kanyang volunteers, nagdodoble-kayod naman sa pagha-house-to-house campaign. #BilangPilipino2022 | via @ryanangnews5",News5PH,5/5/2022
"#FrontlinePilipinas | Opisyal nang inendorso ng mahigit sanlibong obispo at paring Katoliko ang tambalang Leni-Kiko. Kasabay nito, may panawagan din si Vice Pres. Leni Robredo sa kanyang supporters. #BilangPilipino2022 | via @gerarddelapena",News5PH,5/4/2022
"Dinumog ng mga tagasuporta si presidential candidate Sen. Ping Lacson sa kaniyang town hall meeting sa Maguindanao, May 5. #BilangPilipino2022 | via Maeanne Los Baños🎥: Office of Sen. Lacson",News5PH,5/5/2022
Crowd shots sa ISKOncert CEBU Grand Rally ni presidential candidate Manila Mayor Isko Moreno sa Cebu City. | via The Freeman/Joy Torrejos #BilangPilipino2022,News5PH,5/4/2022
"Nag-courtesy call ngayong araw, May 5, si presidential candidate Mayor Isko Moreno kay Southern Leyte Gov. Damian Mercado. Kasama ni Moreno ang kaniyang ka-tandem na si Doc Willie Ong at senatorial candidates ng Aksyon Demokratiko. #BilangPilipino2022",News5PH,5/5/2022
Muling nanguna si Davao City Mayor Sara Duterte sa pinakahuling 2022 Elections: Vice Presidential Preference Tugon ng Masa survey ng OCTA Research na nakakuha ng 56%. Sumunod sa kaniya si Senate Pres. Tito Sotto na mayroong 22%. #BilangPilipino2022,News5PH,5/5/2022
"#FrontlinePilipinas | Youth vote ang isa sa mga nakikitang pinakamalaking impluwensya sa magiging resulta ng halalan. Pero kahit ang mga kabataan, hati rin at wala umano maituturing na youth bloc ngayong eleksyon. #BilangPilipino2022 | via @gretchenho",News5PH,5/5/2022
#FrontlineTonight | Nakasalalay sa ating boto ang kinabukasan ng ating bansa. Narito ang ilang gabay na dapat niyong tandaan para sa pagboto sa darating na eleksyon. #BilangPilipino2022,News5PH,5/5/2022
"Narito ang mga dahilan ni dating Sexbomb dancer at aktres na si Rochelle Pangilinan kumg bakit niya sinusuportahan ang kandidatura ni Vice Pres. Leni Robredo.#BilangPilipino2022",News5PH,5/4/2022
"""AS FAR AS SURPRISES ARE CONCERNED, I THINK WE HAVE ONE MORE BY TOMORROW OR FRIDAY.""May inihahandang surpresa ang kampo ni presidential candidate Manila Mayor Isko Moreno laban sa katunggali nilang si Bongbong Marcos Jr. bago ang May 9 elections. #BilangPilipino2022",News5PH,5/5/2022
Apat na araw na lang bago ang 2022 elections. Bumoto para sa kapakanan ng ating bansa. #BilangPilipino2022,News5PH,5/5/2022
Ibinahagi ni reelectionist Quezon City Mayor Joy Belmonte ang pag-endorso sa kaniya ng Iglesia ni Cristo. Isa si Belmonte sa siyam na kandidatong tumatakbo sa pagkaalkalde ng Quezon City. #BilangPilipino2022,News5PH,5/5/2022
"JUST IN | Sa nagpapatuloy na Final Testing and Sealing ng vote counting machines, iniulat ni Commissioner Marlon Casquejo na may 355 units na napag-alamang defective at napalitan na. #BilangPilipino2022 | via Greg Gregorio",News5PH,5/5/2022
PDLs maintain their right to vote unless they are convicted with finality. But how does the state fill in the gaps to ensure that all eligible individuals behind bars can exercise this right? #BilangPilipino2022 Read the special report here: http://bit.ly/3vcuvbZ,News5PH,5/5/2022
In-identify ng Commission on Elections ang Partido Demokratiko Pilipino-Lakas ng Bayan (PDP-Laban) bilang dominant majority party ngayong 2022 elections. Ang Nacionalista Party (NP) naman ang dominant minority party. #BilangPilipino2022 | via Greg Gregorio,News5PH,5/5/2022
"JUST IN | Iimbestigahan ng Commission on Elections ang umano'y replacement ng trained teachers sa Cotabato City na magsisilbi sanang Board of Election Inspectors (BEI) sa May 9, ayon kay Commissioner Marlon Casquejo. #BilangPilipino2022 | via Greg Gregorio",News5PH,5/5/2022
"Iginiit ng Pulse Asia Research, Inc. na hindi underrepresented ang socio-economic classes sa isinagawa nilang voter preference survey. Naniniwala naman ang ilang political analyst na hindi parating sinasalamin ng survey ang resulta ng eleksyon. #BilangPilipino2022",News5PH,5/5/2022
Nasa Cagayan de Oro na sina presidential candidate Sen. Ping Lacson at running mate Sen. Tito Sotto para magsagawa ng town hall meeting doon. #BilangPilipino2022 | via Maeanne Los Baños,News5PH,5/5/2022
Nagpulong sina presidential candidate Manila Mayor Isko Moreno at ang kaniyang slate kasama ang mga lider sa Radisson Blu Hotel sa Cebu City. | via The Freeman/Joy Torrejos #BilangPilipino2022,News5PH,5/4/2022
"""'DI KO SIYA PINAPANSIN""Ilang araw bago ang halalan, ipinagkibit balikat pa rin ni presidential candidate at labor leader Ka Leody de Guzman ang mababa niyang survey ratings. #BilangPilipino2022 | via JC CosicoRELATED POST: https://bit.ly/3P0A7Oc",News5PH,5/5/2022
#FrontlineTonight | Hindi nagpatinag sa bagyo ang mga tagasuporta ng BBM-Sara Uniteam na nagsagawa ng Miting de Avance sa Davao del Norte. Nagdaos naman ng grand rally ang Leni-Kiko tandem sa Agusan del Sur. #BilangPilipino2022 | via @camillesmnte,News5PH,5/6/2022
"#FrontlinePilipinas | Mga Kapatid, limang araw na lang, eleksyon na. Narito ang mga dapat ninyong tandaan. #BilangPilipino2022",News5PH,5/4/2022
"Alam mo ba Kapatid na may karapatang makaboto ang persons deprived of liberty (PDL) o mga bilanggo maliban na lamang kung mapatunayang nagkasala sila? #BilangPilipino2022 #BotantengFrontlinerBasahin ang aming special report dito: http://bit.ly/3EOTS6E",News5PH,5/4/2022
"May huling banat ang partido ni Ka Leody de Guzman sa mga trapo at elitista. | via @JCCosico#BilangPilipino2022 #FrontlineSaUmaga",News5PH,5/5/2022
"Sinabi ni presidential candidate Manila Mayor Isko Moreno na dapat pa ring magtiwala sa justice system ng bansa kaugnay sa kaso ni detained Sen. Leila de Lima. | via @camillesmnte#BilangPilipino2022",News5PH,5/5/2022
COMELEC ang isyu ng umano'y pagkakaroon ng dementia ni dating vice president at ngayo'y senatorial candidate Jejomar Binay. Kinontra naman ito ng tagapagsalita ni Binay. #BilangPilipino2022,News5PH,5/5/2022
"#FrontlineTonight | Sa isang open letter, inihayag ni Lorenzo Leviste, panganay na anak ni senatorial candidate Loren Legarda, ang kaniyang pagkadismaya sa sariling ina dahil sa pagsuporta niya kay presidential candidate Bongbong Marcos Jr. #BilangPilipino2022",News5PH,5/5/2022
"#FrontlinePilipinas | Nag-miting de avance ang tambalang Marcos-Duterte sa Tagum, Davao del Norte, May 5. #BilangPilipino2022 | via @MarleneAlcaide",News5PH,5/5/2022
"Tuwing panahon ng halalan, marami ang kumakalat na election surveys bukod sa inilalabas ng kilalang research firms sa bansa. Bilang botante, paano matutukoy kung alin sa mga ito ang mapagkakatiwalaan o hindi? #BilangPilipino2022 Alamin ‘yan dito: http://bit.ly/3KMmChN",News5PH,5/5/2022
"#FrontlineTonight | Bukod sa pagkakaisa, nanawagan si presidential bet Bongbong Marcos Jr. na bantayan ang mga boto sa eleksyon para hindi aniya ito muling manakaw. #BilangPilipino2022 | via @jcdongon",News5PH,5/5/2022
#FrontlinePilipinas | May ihahain daw sa Korte Suprema ang kampo ni Manila City Mayor Isko Moreno para mapwersa ang Bureau of Internal Revenue na singilin ang P203 bilyong utang na estate tax ng pamilya Marcos. #BilangPilipino2022 | via @mariannenriquez,News5PH,5/5/2022
"#FrontlinePilipinas | Katawa-tawa, kaawa-awa, at galawang desperado. 'Yan ang buwelta ng kampo ni senatorial candidate Jojo Binay sa nasagap umanong sabi-sabi ni Mocha Uson na mayroon umano siyang dementia. #BilangPilipino2022 | via @GVGregorio_TV5",News5PH,5/5/2022
"#FrontlineTonight | Doble-kayod na ang Commission on Elections para tapusin ang final testing at final sealing ng mga gagamiting VCM (voting counting machine). Sa kabila nito, ilang anomalya pa rin ang naitala kagaya ng sa Cotabato City. #BilangPilipino2022 | via @GVGregorio_TV5",News5PH,5/6/2022
Here's what you need to do if you are asked to prove your identify on elections day 👇🏼#BilangPilipino2022 http://bit.ly/3P3Djca,interaksyon,5/6/2022
The election has shaped into a two-way race between presidential hopeful Ferdinand Marcos Jr. and his main rival Leni Robredo. #BilangPilipino2022 | via @Reuters,interaksyon,5/6/2022
Wondering what's with the sudden DP changes? #BilangPilipino2022,interaksyon,5/6/2022
"Ben & Ben & SB19 collab for a special performance video on their song ""Kapangyarihan"".""Katotohanan ang dapat mamuno, sa namumuno sa mamamayan."" #KapangyarihanPV#BenAndBenxSB19#BilangPilipino2022 📷: Ben&Ben, SB19 (FB)",FinestBacolod,5/6/2022
"JUST IN: Malacañang declares May 9, 2022 as a special non-working holiday. #Eleksyon2022. | via 
@ivanmayrina",gmanews,5/5/2022
"Sitwasyon sa isinagawang aktibidad nina presidential candidate 
@bongbongmarcos
 at running mate nitong si Davao City Mayor Sara Duterte sa Tagum City Hall grounds sa Davao del Norte ngayong gabi. #Eleksyon2022",gmanews,5/5/2022
Samahan ang mga reporters ng GMA News and Public Affairs na ihatid ang pinakamalaki at pinakakomprehensibong coverage para sa #Eleksyon2022.,gmanews,5/5/2022
"""Sa bawat Leni na iboboto, siguraduhin natin na ang vice president natin ay si Kiko Pangilinan.  At siguraduhin na ang ating senatorial slate ay isasama n'yo,"" Robredo said in a campaign rally in Zamboanga del Norte. #Eleksyon2022",gmanews,5/5/2022
"Nangako si VP 
@lenirobredo
 na kung mananalo siyang pangulo, isusulong niya ang gobyernong dumadamay sa mga mamamayan.

Si Sen. 
@kikopangilinan
 naman, nagbabala laban sa aniya'y dirty tricks na posibleng lumabas sa eleksyon. #Eleksyon2022 | May 5, 2022",gmanews,5/5/2022
"Hinarap ni presidential candidate at Vice President 
@lenirobredo
 ang kaniyang mga tagasuporta sa Ozamis City People’s Rally na ginanap sa Misamis University covered court ngayong araw. #Eleksyon2022",gmanews,5/5/2022
"4 NA ARAW NA LANG BAGO ANG BOTOHAN PARA SA #ELEKSYON2022! 

‘Wag palampasin ang GMA News and Public Affairs election marathon coverage sa TV, online at radyo mula sa unang bugso, 4AM ng May 9 hanggang 12NN ng May 10 sa GMA Network, GMA News TV, at GMA Pinoy TV.",gmanews,5/5/2022
"  
@gmanews
Idineklara ni Pangulong Rodrigo Duterte na isang special non-working holiday ang May 9, 2022 o ang araw ng #Eleksyon2022. 

BASAHIN: https://gmanetwork.com/news/topstories/nation/830741/duterte-declares-may-9-a-special-non-working-holiday-for-eleksyon-2022/story/",gmanews,5/5/2022
"Presidential candidate Ferdinand “Bongbong” Marcos Jr. upped his call on Thursday for vigilance in guarding the votes, saying undesirable events could happen if people are not watching. #Eleksyon2022",gmanews,5/6/2022
"Narito ang pananaw ng mga presidential candidates ng #Eleksyon2022 kung pabor ba sila sa legalisasyon ng divorce sa Pilipinas.

Alamin naman dito ang kanilang pananaw sa iba pang isyu: https://gmanetwork.com/news/eleksyon2022/standonissues/",gmanews,5/4/2022
"Patuloy sa kani-kanilang aktibidad ang mga kumakandidato sa pinakamataas na posisyon sa bansa sa huling tatlong araw ng kampanya. #Eleksyon2022 | May 5, 2022",gmanews,5/6/2022
"Nasa miting de avance ng kanilang partido sina presidential candidate 
@LeodyManggagawa
 at kaniyang running-mate na si Walden Bello sa Quezon City ngayong gabi para sa #Eleksyon2022.",gmanews,5/4/2022
"Results of the Tugon ng Masa Survey conducted by OCTA Research on April 22-25, 2022 showed that Marcos recorded 58% preference votes out of the 2,400 sample size with a ±2% margin of error. #Eleksyon2022",gmanews,5/5/2022
"  
@gmanews
READ: Duterte declares May 9, 2022 a special non-working holiday for #Eleksyon2022",gmanews,5/5/2022
"NTC orders telcos, ISPs to suspend repairs days before, after May 9 polls #Eleksyon2022",gmanews,5/5/2022
"Around 50,000 to 60,000 have so far signed up as volunteers for National Citizens' Movement for Free Elections (NAMFREL) for election day, NAMFREL secretary general Eric Jude Alvia said. #Eleksyon2022",gmanews,5/5/2022
"With just a few days left before the 2022 elections, know where your presidential candidates stand on national issues through GMA News Online’s #Eleksyon2022 microsite.",gmanews,5/5/2022
"Presidential candidate and Vice President 
@lenirobredo
 said the campaign period for the May 9, 2022 elections showed people making their voices heard and taking a stand anew for the country, reminiscent of the 1986 EDSA People Power. #Eleksyon2022",gmanews,5/5/2022
"Ito na raw ang huling beses na tatakbo sa eleksyon si presidential candidate Sen. 
@iampinglacson
. 'Yan ang kanyang pahayag sa pangangampanya sa Cagayan de Oro kanina.

Ang ka-tandem niyang si senate president 
@sotto_tito
, may paalala sa mga botante. #Eleksyon2022 | May 5, 2022",gmanews,5/5/2022
