Method,Tweet,Username,Dates
Manual,"Replying to @joshxjah
It's important na hindi makita ng iba ang iyong vote. Baka yung watcher ay bayad, at i-tamper ang paper. Make sure walang punit o anuman yung papel pag binigay sayo. Pag ipapasok mo sa machine takpan mo pa din ng folder. Yung resibo ikaw lang din dapat makakita.
#Halalan2022",@joshxjah,5/9/2022
Manual,"Nakaboto na ko. Good luck, Pilipinas. 🇵🇭 #Halalan2022",@elespesyal,5/9/2022
Manual,Mukhang ikaw lang ang pinakamagandang nangyari sa election na 'to! Congratulations! #HalalanResults #Halalan2022,@themjflores,5/9/2022
Manual,PILIPINAS ANO NA????? #Halalan2022 #Eleksyon2022,@popxco,5/9/2022
Manual,"Replying to @ANCALERTS
and @mikenavallo
The long lines have not deterred voters from flocking to Cainta Elementary School to vote. Some senior citizens have brought their own chairs. | via @mikenavallo
For more #Halalan2022 stories, visit http://news.abs-cbn.com/halalan2022",@ANCALERTS,5/9/2022
Manual,"Kami maghahatid sayo sa palasyo. 💙
#KayIskoPosible #SwitchToIsko #BaGuCaSi #President3Isko #Eleksyon2022 #Halalan2022",@mxcachu,5/9/2022
Manual,"I'm desperate for good governance Please Lord 😭🌸
#Ipana10NatinParaSaLahat #Eleksyon2022",@tsmharl,5/9/2022
Manual,"Lord, isa pa po ulit and this time kasama na si Kiko at ang mga deserving na senator fleaseee #Halalan2022 #Eleksyon2022",@sonejajhez,5/9/2022
Manual,"6:36 still wala pang nakaka-boto. Clustered Precint 1136, BGBES, QC, kasi nage-error daw ang VCM. #Halalan2022",@sirperryperipew,5/9/2022
Manual,"The fate of more than 110M Filipinos for the next six years is at stake.
Be vigilant.
Make your vote count.
Vote wisely.
#halalan2022🇵🇭",@brumultiverse,5/9/2022
Manual,Ye Boi! Pra mas sincere ang pag salamat ko sayo 😂. Good prayers sa election day. This is it! #Halalan2022,"@poempisces
",5/9/2022
Manual,"done 🤍
#Eleksyon2022
#Halalan2022",@claudeT___Te,5/9/2022
Manual,Peaceful election 🙏 #Halalan2022,@kl1yde,5/9/2022
Manual,"Some residents of Batac City in Ilocos Norte cast their votes here at Mariano Marcos Elementary School. A total of 39,597 residents of the city are expected to cast their votes today. @TheManilaTimes
#Eleksyon2022 #Halalan2022 #2022elections #phvote",@tmtcathyvalente,5/9/2022
Manual,"ang presidente...
#Eleksyon2022 #Halalan2022",@aeiou_gae,5/9/2022
Manual,"ngayon lang ako kinabahan ng ganito sa election. Please Lord. You always know what's best. Please cover our country with your grace. 🌸
#Halalan2022 #LeniRobredoForPresident #KikoPangilinanForVicePresident #Ipana7oNa10ParaSaLahat",@elyseoneul,5/9/2022
Manual,DONE VOTING! Ipanalo natin ang Sambayanang Pilipino for today's videoww #Halalan2022 🌷🌸❤️‍🔥,@MstrCrab888,5/9/2022
Manual,"Lord, have mercy on our Nation. #Election2022PH",@eugene_arcay,5/9/2022
Manual,Election-induced anxiety is real #Halalan2022 #PiliPinas2022,@anzypanzywanzy,5/9/2022
Manual,"Casted! My vote, my right. I respect your choice, respect mine too. #Halalan2022
#Eleksyon2022",@Mahalia_GD,5/9/2022
Manual,"Few more hours left, i hope Filipinos will give the positions to the rightful people 🙏 #Election2022PH",@ridjesx,5/9/2022
Manual,"Di na kayo nakontento sa budots ni Bong Revilla, dinagdagan niyo pa ng Wonderful Tonight ni Robin.
Makatulog ka sana. #Election2022PH #Halalan2022",@FritziFries,5/9/2022
Manual,Pag gumawa ng kabobohan yang mga binoto nyo walang magrereklamo ah. Deserve nyo yun. #halalan2022,@itspaorosello,5/9/2022
Manual,"As of 9:48pm
PRESIDENT:
MARCOS, BONGBONG (PFP)
20,978,083 Votes
ROBREDO, LENI (IND)
9,921,820 Votes
VP DUTERTE, SARA (LAKAS)
20,622,870 Votes
PANGILINAN, KIKO (LP)
6,286,504 Votes
#Halalan2022",@Jjcruz7,5/9/2022
Manual,"Kung alam ko lang na ipapanalo nila si Robin.. sana si CONG TV na lang pinatakbo natin. 😂 nakita ko to pero TOTOO! mas maniniwala pa akong may magagawa si Cong sa totoo lang! #Halalan2022 #gobyernongtapat @HiThisIsViy
@Teampayaman110
@TheCongTV",@Abi_aGirl,5/9/2022
Manual,"Replying to @ola_sou_josh
07:15
The amount of people who wilfully take sample ballots VS those who refuse is ALARMING. #Halalan2022 #Eleksyon2022 #CleanElections2022",@ola_sou_josh,5/9/2022
Manual,"“May magagawa ka ba pag sila nga nanalo?” “Dapat wag ka magpaapekto, di ka naman voter”
I am beyond sad.
#Halalan2022",@notaneya,5/9/2022
Manual,"Si Mareng Joy ulit :)
HALALAN 2022 QUEZON CITY MAYOR ELECTION RESULTS | ABS-CBN NEWS: Partial, Unofficial Results of the 2022 Elections. https://halalanresults.abs-cbn.com/local/quezon-city?contest=00874040
#Halalan2022 via @ABSCBNNews",@_peppsy99,5/9/2022
Manual,Kaya pala ang daming sirang VCM #Election2022 #Halalan2022,@mac_yory,5/9/2022
Manual,"I've never been this anxious because of elections. To all the voters out there, please remember to vote wisely because the future of the youth and the future of our county is in your hands. Please Lord, we pray for a clean election this year.
#Halalan2022",@kryzmontefalco_,5/9/2022
Manual,"My #Election2022PH kodigo for a better Philippines and a better Cebu City. I will vote for good governance and honest, qualified candidates. Not liars, trapos, and thieves.
Today, I hope you choose good governance too.
#LeniKikoAllTheWay #SaGobyernongTapatAngatBuhayLahat",@judahdelacruz,5/9/2022
Manual,"Replying to @fillinthebiancx
Sabi po ipagsasagot kami ng balota, tas iiwan daw po namin to them para sila ang mag-feed sa machine once dumating yung bagong SD card.
HINDI AKO AALIS. Most of us rin ho, ayaw umalis.
Please send help here para maayos na’to #Halalan2022 #WeDecide @COMELEC",@fillinthebiancx,5/9/2022
Manual,Now for the real cry. #Halalan2022 #BBMSARA #BBM #UniTeamBBMSARA,@BagongLipunan74,5/9/2022
Manual,"did the exact same thing today after weighing and thinking of so much factors, but i’m proud of my decision #Halalan2022",@euphorhes,5/9/2022
Manual,"Presidential bet Panfilo ""Ping"" Lacson arrives at Bayan Luma 1 Elementary School in Cavite to cast his vote for #Halalan2022. For more #Halalan2022 stories, visit http://news.abs-cbn.com/halalan2022",@ANCALERTS,5/9/2022
Manual,"Nakakainis yung nag sasabi na “wala tayo pwedeng gawin kung hindi tanggapin...” EH PANO TATANGGAPIN KUNG HARAP HARAPAN ANG PANGDARAYA?
Kung walang dayaan at malinis, sige tanggapin natin ng buong-buo. #HALALAN2022",@IWasRooting4,5/9/2022
Manual,"Hey Google... We, the Filipino really appreciate this. It's Election Day! Vote wisely PARA SA BAYAN..
Are you done voting?
#Eleksyon2022 #Halalan2022 #Philippines #COMELEC #RESIBO",@iamYanaG,5/9/2022
Manual,"Replying to @_katrinadomingo
Aksyon Demokratiko vice presidential candidate Dr. Willie Ong voted alongside his wife, Dr. Liza Ong.
Dr. Liza has been a staple in her husband’s #Halalan2022 sorties, quietly supporting the VP aspirant by taking his pictures and checking on him on the sidelines of the campaign.",@_katrinadomingo,5/9/2022
Manual,"Ongoing voting in Tubig Indangan, Simunul, Tawi-Tawi.
#NAMFREL #BantayNgBayan #2022NLE #Halalan2022 #Eleksyon2022",@Namfrel,5/9/2022
Manual,"Exercise your right to suffrage. Go out and vote. This is the best way to be ""political"" , not the shoving of partisan opinion down other people's throat in your fan account.
#Halalan2022
#Eleksyon2022 #PHVote",@Jel022,5/9/2022
Manual,"Yung mga streamers na fina follow ko. Naiiyak talaga ako. Karamihan sainyo, salamat sa pagtindig. 🌷💕
Lalo na kay Tatay Old Noob Gaming #HALALAN2022",@TweetsNiQuincy,5/9/2022
Manual,Yes ipakalat natin ang kabobohan ng mga trolls. Deserve nila sumikat today. #Halalan2022 #Eleksyon2022 #PHVote,@__mafs,5/9/2022
Manual,They aren’t gonna help us #Halalan2022,@giancart4u,5/9/2022
Manual,"Hello Millennials! It's May 9 today and it means, it's time to vote! Choose candidates that best fit to lead the country to a better Philippines. 😎
Vote wisely and stay safe! Every vote counts! #Halalan2022
@SB19Official
#SB19",@atinmillennials,5/9/2022
Manual,Para sa mga kabado at anxious #ChelKaLang 😆💓💚🌷 #Ipana7oNa10ParaSaLahat #Halalan2022,@IWasRooting4,5/9/2022
Manual,7am at our polling station. Me seeing the long line: Maybe we should come back later in the afternoon? 9yo David: Ma it's only going to get hotter. Now is the best time. #Halalan2022,@monicafrancesca,5/9/2022
Manual,"Each vote counts! This is only once in a 6 years, so please choose the candidates that will help the Philippines and the Filipinos.🫶
Please, vote wisely and check your receipts! We hope for a better future of our country. Laban para sa Pilipinas!🇵🇭
#Halalan2022",@gelousunshines,5/9/2022
Manual,"Replying to @ola_sou_josh
05:15
Voter Counting Machine (VCM) arrives!!!
#Halalan2022 #Eleksyon2022",@ola_sou_josh,5/9/2022
Manual,Let’s get this election done and over with so I can go back watching Netflix and cat videos. #Halalan2022 #NeverAgain #NoToMarcosDuterte2022 #LeniKikoAllTheWay2022,@CRISis73,5/9/2022
Manual,"I WILL FOREVER REMEMBER THIS ELECTION, ON HOW DISGUSTING AND FRAUDULENT IT IS; NAKAKA-HIYA MAGING PILIPINO!
#Halalan2022 #Leni",@anonymityyyy_,5/9/2022
Manual,may the rightful and worthy candidates win today #Halalan2022,@jfpadilla47,5/9/2022
Manual,VOTE WISELY!!! #Halalan2022,@haeayieee,5/9/2022
Manual,"I'm an early bird. Let your vote be counted and be vigilant. It's our right of suffrage. Choose wisely and conscientiously for a bright future for us and the next generation.
#Elections2022
#Elections2022PH
#Halalan2022",@Inlababububeaw,5/9/2022
Manual,"we're all mad that robin padilla is leading in the senatorial slate voting, but how about raffy tulfo, please??? 😭 all he's done is broadcast issues that should be settled offline or in court. we need ACTUAL human rights lawyers in the senate, people. #Halalan2022",@jaeminkarma,5/9/2022
Manual,"today is the day. let's go out and exercise our right to suffrage. my anxiety's skyrocketing so bad but we can only hope and pray for a clean and honest election. para sa bayan. para sa pilipino. ipanalo na natin to. 🌷
#Halalan2022 #Ipana70Na10ParaSaLahat",@whimsicalnoona,5/9/2022
Manual,"Vote wisely!! 🇵🇭
#Halalan2022",@ynnayumul_,5/9/2022
Manual,"My vote had been casted. There was an issue with the PCOS machine, paper jam error. But the teachers were quick to fix the issue. #halalan2022",@joshuaNguibone,5/9/2022
Manual,In less than 15 mins. I voted 2 strong and qualified women for the 2 highest positions of the land. Never been proud to stand on my own decision. Made HERstory. 🌸👊🏼#Eleksyon2022 #Halalan2022,@CocoOrquillas,5/9/2022
Manual,"LOOK: Comelec chairperson Saidamen Pangarungan arrives at Andres Bonifacio Elementary school. | via @annacerezo_
For more #Halalan2022 stories, visit http://news.abs-cbn.com/halalan2022",@ANCALERTS,5/9/2022
Manual,TODAY !!! #Election2022PH,yezenchan,5/9/2022
Manual,"#Election2022PH As of May 09 2022 19:17
#Eleksyon2022 #Halalan2022 #GoogleTrendsVsSurvey",@orapips,5/9/2022
Manual,"Presidential candidate @bongbongmarcos
now inside his precinct here at Mariano Marcos Elementary School in Batac, Ilocos Norte @TheManilaTimes
#Eleksyon2022 #Halalan2022 #2022elections #phvote",@tmtcathyvalente,5/9/2022
Manual,"Bagong Pilipinas 💚❤
HALALAN 2022 PHILIPPINES PRESIDENT ELECTION RESULTS | ABS-CBN NEWS: Partial, Unofficial Results of the 2022 Elections. https://halalanresults.abs-cbn.com/?contest=00199000
#Halalan2022 via @ABSCBNNews",@_peppsy95,5/9/2022
Manual,"Receiving a number of reports re sirang VCMs #Halalan2022 @YouScoop
@altermidya",@izelxfernandez,5/9/2022
Manual,"Lacson ‘di atat sa gabinete
https://abante.com.ph/lacson-di-atat-sa-gabinete/
#TunayNaTabloidista #AbanteNews
#BO2KO2
#AbantePilipinas
#Halalan2022
#Eleksyon2022 @iampinglacson",@AbanteNews,5/9/2022
Manual,"Replying to @ANCALERTS
Joining Bongbong Marcos is his son, Sandro Marcos, his sister Irene, as well as incumbent Ilocos Norte Gov. Matthew Marcos Manotoc. | via @joycebalancio
#Halalan2022 For more #HalalanResults, visit http://halalanresults.abs-cbn.com",@ANCALERTS,5/9/2022
Manual,"Kahit sa senador hindi papasok si leni eh sa presidente pa kaya?
#Leni EDSA VICTORY PARTY
#Halalan2022",@wierdowtype,5/9/2022
Manual,"Tangina niyo @Meta
@facebookapp
patapos na bilangan. You served your evil purpose. Balik niyo na kakayahan kong magpost, comment at react. Nangangati na akong makipag bardagulan. Mga tanga. #Eleksyon2022 #Halalan2022 https://twitter.com/tinuevel/status/1523654720090697729",@kingelldon,5/9/2022
Manual,Gusto niyo pula diba? #Halalan2022 #Eleksyon2022,@FritziFries,5/9/2022
Manual,Officially May 9 sa Pilipinas! #Halalan2022 Flex your ink-stained fingers!!! GO OUT AND VOTE MY BELOVED FILIPINOS!!!,@patriciacoreen,5/9/2022
Manual,Let’s be real. The majority won’t even take a look at the numbers or statistics or whatever you pinks show. They only care about who wins. #Halalan2022,@mrsborromeogdl,5/9/2022
Manual,"non-voter pero kabado malala!!!!! to all voters out there, please do your part and vote kung sino yung worthy! #Halalan2022",@letnellelim,5/9/2022
Manual,"Replying to @_katrinadomingo
Pasig vice mayoral candidate Junjun Concepcion - who has no running mate - also questions the partial results of #Halalan2022 in Pasig, where his rival Dodot Jaworski is also poised for a landslide victory.",@_katrinadomingo,5/9/2022
Manual,"That was the easiest exam I've ever taken in my whole life. Kapag matatag, matapang, mabuti, at mapagmahal, madaling piliin nang walang pagdududa. 🌸🌸🌸 #Halalan2022 #Eleksyon2022",@jeremyceriales,5/9/2022
Manual,THIS IS IT GUYS! LET'S GO OUT AND VOTE! #Halalan2022,@JustineTime023,5/9/2022
Manual,"You were against us, we are against your principles
We will never be the same 🎀🌸
#Halalan2022 #Eleksyon2022 #Election2022PH",@FritziFries,5/9/2022
Manual,"#Halalan2022
Chairman Saidamen Pangarungan suspends canvassing today and resumes tomorrow at 1:00pm.",@carlo_timbal,5/9/2022
Manual,Leni Robredo isn’t any less capable to lead a country simply because she’s a woman!!!! 💗🌸🌷 #LeniKiko2022 #Election2022PH #Halalan2022,@gtaekookie,5/9/2022
Manual,"Yay done! In and out in 30 minutes, ily Marikina 😙 #Halalan2022 #Eleksyon2022",@itsalomiranda,5/9/2022
Manual,‘Goma’ paces race for Leyte 4th-district House seat #Halalan2022,@ABSCBNNews,5/9/2022
Manual,Do not blame the BBM supporters. BLAME ON HOW YOU ENDORSE YOUR CANDIDATE. Kung sana hindi toxic yung way of campaigning niyo edi sana yung mga undecided will try to know more about your candidate. #Halalan2022,@Paxon_,5/9/2022
Manual,"Facing long odds, Robredo sees silver lining in campaign led by citizenry #Halalan2022",@ANCALERTS,5/9/2022
Manual,Hoping for smooth and proper election in the Philippines! Vote wisely! 🇵🇭 #Eleksyon2022 #Halalan2022,@NephetsYUI,5/9/2022
Manual,Done voting #Election2022PH 🇵🇭,@saytioco,5/9/2022
Manual,"Praying for a clean & peaceful election today. God bless our nation!
#Elections2022 #Halalan2022",@DailyRalphPH,5/9/2022
Manual,"Alright now to get that well-deserved win and restore hope for The Philippines once and for all @lenirobredo
@kikopangilinan
💗🌷💕🎀🇵🇭 #LeniKiko2022 #ipana7ona10toparasalahat Thy will be done. 🙏 #Halalan2022",@jqs_setsu,5/9/2022
Manual,POTANGINA WHAHAHAHAHHA #Halalan2022,@chayoshts,5/9/2022
Manual,"Good job @MannyPacquiao
! You silently secured the 3rd spot without bad mouthing anyone and negative campaigning. #Eleksyon2022 #Halalan2022",@CocoOrquillas,5/9/2022
Manual,Let us all go out and take part in rebuilding the nation through our sacred right to vote. Let's exercise our collective power to pull this nation back up. Every vote counts. #Halalan2022 #VoteSAFEPilipinas Photo by Sofia G. Valera,@SBUthebarrister,5/9/2022
Manual,"@ANCALERTS
·
May 9, 2022
LOOK: Preparations have started early at the Daniel R. Aguinaldo High School where President Rodrigo Duterte and Davao City Mayor Sara Duterte-Carpio will be casting their votes today. | via @pia_gutierrez
For more #Halalan2022 stories, visit http://news.abs-cbn.com/halalan2022",@ANCALERTS,5/9/2022
Manual,"Replying to @mskayyeee
Sana sa ikatlong gabi na iiyak ako, it will be out of pure joy and hope and relief. #LeniKiko2022
#Halalan2022
#LeniForPresident2022
#KikoForVicePresident2022
#Ipana7oNa10to",@mskayyeee,5/9/2022
Manual,"Yung feeling na nakaka-excite but at the same time, nakakatakot yung election and actual voting mamaya. Election anxiety is real!! 😖
Hoping for a clean and safe election period. Para sa PILIPINAS! 👆🏼
#Ipana7oNa10ParaSaLahat #LeniKiko2022 💖🌾
#Election2022PH #Halalan2022",@hardjittt,5/9/2022
Manual,"Good morning everyone! 🌞
Praying for a peaceful and clean #Eleksyon2022 Please VOTE WISELY. Filipino people deserves 6 years of good governance. 🇵🇭🇵🇭🇵🇭
Tara na #Ipana7oNa10ParaSaLahat #LeniKiko2022 #Halalan2022 #LeniForPresident",@mewlionsPH,5/9/2022
Manual,"Vote Wisely☝️🇵🇭 P.S. sabi pa ng naglagay ng ink, ang cute ng daliri mo🤭🤣 cute kasi ako🙈😂 #VoteSafePilipinas #VotePH #Halalan2022",@itsmejrisha,5/9/2022
